order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,source,extraction_date,is_late,days_late,delivery_status
1187,486,4,2017-10-15,2017-10-18,2017-10-16,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
1188,647,4,2017-10-15,2017-10-18,2017-10-17,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
1189,1090,4,2017-10-15,2017-10-17,2017-10-18,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
1190,34,4,2017-10-16,2017-10-19,2017-10-17,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
1191,186,4,2017-10-17,2017-10-18,2017-10-18,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1192,1114,4,2017-10-17,2017-10-19,2017-10-18,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
1193,1412,4,2017-10-17,2017-10-19,2017-10-19,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1194,192,4,2017-10-19,2017-10-22,2017-10-22,1,2,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1195,229,4,2017-10-19,2017-10-21,2017-10-21,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1196,508,4,2017-10-19,2017-10-21,2017-10-20,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
1197,269,4,2017-10-21,2017-10-23,2017-10-23,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1198,1289,4,2017-10-22,2017-10-24,2017-10-24,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1199,318,4,2017-10-23,2017-10-24,2017-10-26,1,2,postgres db,2025-04-18 21:40:55,True,2.0,Late
1200,48,4,2017-10-23,2017-10-25,2017-10-26,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
1201,201,4,2017-10-23,2017-10-24,2017-10-24,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1202,593,4,2017-10-24,2017-10-25,2017-10-25,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1203,1191,4,2017-10-25,2017-10-27,2017-10-26,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
1204,1277,4,2017-10-25,2017-10-28,2017-10-28,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1205,1091,4,2017-10-26,2017-10-28,2017-10-28,1,2,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1206,222,4,2017-10-26,2017-10-29,2017-10-29,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1207,1002,4,2017-10-26,2017-10-28,2017-10-27,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
1208,1226,4,2017-10-26,2017-10-28,2017-10-27,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
1209,1342,4,2017-10-26,2017-10-27,2017-10-29,2,7,postgres db,2025-04-18 21:40:55,True,2.0,Late
1210,730,4,2017-10-26,2017-10-27,2017-10-29,3,8,postgres db,2025-04-18 21:40:55,True,2.0,Late
1211,19,4,2017-10-27,2017-10-28,2017-10-29,2,7,postgres db,2025-04-18 21:40:55,True,1.0,Late
1212,213,4,2017-10-27,2017-10-30,2017-10-29,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
1213,669,4,2017-10-27,2017-10-29,2017-10-29,3,9,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1214,783,4,2017-10-28,2017-10-29,2017-10-29,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1215,807,4,2017-10-28,2017-10-31,2017-10-30,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
1216,886,4,2017-10-28,2017-10-30,2017-10-29,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
1217,1155,4,2017-10-28,2017-10-31,2017-10-30,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
1218,1017,4,2017-10-30,2017-11-01,2017-10-31,1,2,postgres db,2025-04-18 21:40:55,False,0.0,Early
1219,840,4,2017-10-30,2017-11-02,2017-11-02,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1220,803,4,2017-10-31,2017-11-03,2017-11-03,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1221,1290,4,2017-10-31,2017-11-02,2017-11-01,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
1222,482,4,2017-11-01,2017-11-04,2017-11-03,3,9,postgres db,2025-04-18 21:40:55,False,0.0,Early
1223,1207,4,2017-11-02,2017-11-03,2017-11-03,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1224,544,4,2017-11-03,2017-11-04,2017-11-04,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1225,768,4,2017-11-04,2017-11-05,2017-11-07,1,2,postgres db,2025-04-18 21:40:55,True,2.0,Late
1226,226,4,2017-11-04,2017-11-07,2017-11-06,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
1227,702,4,2017-11-04,2017-11-07,2017-11-06,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
1228,1041,4,2017-11-04,2017-11-06,2017-11-06,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1229,89,4,2017-11-05,2017-11-08,2017-11-06,1,3,postgres db,2025-04-18 21:40:55,False,0.0,Early
1230,1107,4,2017-11-05,2017-11-06,2017-11-07,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
1231,1180,4,2017-11-05,2017-11-07,2017-11-06,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
1232,665,4,2017-11-06,2017-11-07,2017-11-09,1,3,postgres db,2025-04-18 21:40:55,True,2.0,Late
1233,462,4,2017-11-06,2017-11-07,2017-11-08,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
1234,19,3,2017-11-07,2017-11-07,,2,6,postgres db,2025-04-18 21:40:55,False,,Late
1235,210,4,2017-11-07,2017-11-08,2017-11-09,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
1236,243,4,2017-11-08,2017-11-11,2017-11-09,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
1237,571,4,2017-11-09,2017-11-12,2017-11-11,1,2,postgres db,2025-04-18 21:40:55,False,0.0,Early
1238,998,4,2017-11-09,2017-11-10,2017-11-11,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
1239,1197,4,2017-11-09,2017-11-10,2017-11-11,2,7,postgres db,2025-04-18 21:40:55,True,1.0,Late
1240,903,4,2017-11-10,2017-11-11,2017-11-11,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1241,1170,4,2017-11-10,2017-11-12,2017-11-11,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
1242,303,4,2017-11-11,2017-11-12,2017-11-12,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1243,346,4,2017-11-11,2017-11-13,2017-11-14,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
1244,333,4,2017-11-12,2017-11-14,2017-11-13,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
1245,1166,4,2017-11-13,2017-11-16,2017-11-14,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
1246,1329,4,2017-11-13,2017-11-16,2017-11-16,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1247,426,4,2017-11-16,2017-11-18,2017-11-17,1,2,postgres db,2025-04-18 21:40:55,False,0.0,Early
1248,1367,4,2017-11-16,2017-11-17,2017-11-18,1,3,postgres db,2025-04-18 21:40:55,True,1.0,Late
1249,545,4,2017-11-17,2017-11-18,2017-11-20,2,6,postgres db,2025-04-18 21:40:55,True,2.0,Late
1250,1188,4,2017-11-17,2017-11-19,2017-11-18,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
1251,289,4,2017-11-17,2017-11-19,2017-11-19,3,9,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1252,110,4,2017-11-18,2017-11-20,2017-11-21,1,3,postgres db,2025-04-18 21:40:55,True,1.0,Late
1253,44,4,2017-11-18,2017-11-21,2017-11-21,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1254,1098,4,2017-11-18,2017-11-19,2017-11-19,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1255,375,4,2017-11-19,2017-11-20,2017-11-21,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
1256,458,4,2017-11-19,2017-11-20,2017-11-22,2,6,postgres db,2025-04-18 21:40:55,True,2.0,Late
1257,1136,4,2017-11-19,2017-11-22,2017-11-20,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
1258,1099,4,2017-11-20,2017-11-21,2017-11-22,2,7,postgres db,2025-04-18 21:40:55,True,1.0,Late
1259,4,3,2017-11-21,2017-11-21,,2,7,postgres db,2025-04-18 21:40:55,False,,Late
1260,1117,4,2017-11-22,2017-11-23,2017-11-24,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
1261,435,4,2017-11-23,2017-11-25,2017-11-24,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
1262,509,4,2017-11-23,2017-11-26,2017-11-26,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1263,1408,4,2017-11-23,2017-11-26,2017-11-26,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1264,113,4,2017-11-24,2017-11-27,2017-11-25,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
1265,950,4,2017-11-24,2017-11-27,2017-11-27,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1266,387,4,2017-11-25,2017-11-28,2017-11-27,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
1267,467,4,2017-11-25,2017-11-26,2017-11-26,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1268,774,4,2017-11-26,2017-11-28,2017-11-29,1,3,postgres db,2025-04-18 21:40:55,True,1.0,Late
1269,1236,4,2017-11-26,2017-11-29,2017-11-29,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1270,1388,4,2017-11-26,2017-11-29,2017-11-29,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1271,734,4,2017-11-27,2017-11-30,2017-11-30,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1272,935,4,2017-11-27,2017-11-29,2017-11-30,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
1273,1268,4,2017-11-27,2017-11-29,2017-11-29,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1274,1364,4,2017-11-28,2017-11-29,2017-12-01,2,7,postgres db,2025-04-18 21:40:55,True,2.0,Late
1275,165,4,2017-11-29,2017-12-01,2017-11-30,1,2,postgres db,2025-04-18 21:40:55,False,0.0,Early
1276,893,4,2017-11-30,2017-12-03,2017-12-02,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
1277,227,4,2017-12-01,2017-12-04,2017-12-02,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
1278,980,4,2017-12-01,2017-12-02,2017-12-04,2,7,postgres db,2025-04-18 21:40:55,True,2.0,Late
1279,1014,4,2017-12-01,2017-12-04,2017-12-03,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
1280,123,4,2017-12-01,2017-12-03,2017-12-03,3,9,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1281,1060,4,2017-12-02,2017-12-05,2017-12-05,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1516,47,2,2018-04-11,2018-04-11,,1,3,postgres db,2025-04-18 21:40:55,False,,Late
1282,320,4,2017-12-03,2017-12-05,2017-12-05,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1283,85,4,2017-12-04,2017-12-07,2017-12-07,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1284,128,4,2017-12-04,2017-12-06,2017-12-07,2,7,postgres db,2025-04-18 21:40:55,True,1.0,Late
1285,262,4,2017-12-04,2017-12-07,2017-12-07,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1286,1033,4,2017-12-04,2017-12-07,2017-12-06,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
1287,279,4,2017-12-07,2017-12-10,2017-12-09,1,3,postgres db,2025-04-18 21:40:55,False,0.0,Early
1288,778,4,2017-12-07,2017-12-10,2017-12-09,3,9,postgres db,2025-04-18 21:40:55,False,0.0,Early
1289,1292,4,2017-12-08,2017-12-11,2017-12-10,1,3,postgres db,2025-04-18 21:40:55,False,0.0,Early
1290,967,4,2017-12-08,2017-12-10,2017-12-10,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1291,1284,4,2017-12-09,2017-12-11,2017-12-12,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
1292,285,4,2017-12-10,2017-12-13,2017-12-11,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
1293,1401,4,2017-12-10,2017-12-12,2017-12-11,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
1294,947,4,2017-12-11,2017-12-13,2017-12-14,1,2,postgres db,2025-04-18 21:40:55,True,1.0,Late
1295,37,4,2017-12-11,2017-12-12,2017-12-14,2,7,postgres db,2025-04-18 21:40:55,True,2.0,Late
1296,231,4,2017-12-14,2017-12-17,2017-12-15,1,3,postgres db,2025-04-18 21:40:55,False,0.0,Early
1297,108,4,2017-12-14,2017-12-17,2017-12-16,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
1298,533,4,2017-12-14,2017-12-17,2017-12-16,3,9,postgres db,2025-04-18 21:40:55,False,0.0,Early
1299,1216,4,2017-12-15,2017-12-18,2017-12-16,1,2,postgres db,2025-04-18 21:40:55,False,0.0,Early
1300,824,4,2017-12-15,2017-12-17,2017-12-17,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1301,1088,4,2017-12-16,2017-12-19,2017-12-19,1,3,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1302,322,4,2017-12-16,2017-12-18,2017-12-19,2,7,postgres db,2025-04-18 21:40:55,True,1.0,Late
1303,878,4,2017-12-16,2017-12-19,2017-12-18,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
1304,1409,4,2017-12-16,2017-12-17,2017-12-17,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1305,257,4,2017-12-17,2017-12-19,2017-12-18,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
1306,28,4,2017-12-20,2017-12-21,2017-12-22,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
1307,1384,4,2017-12-22,2017-12-23,2017-12-25,1,2,postgres db,2025-04-18 21:40:55,True,2.0,Late
1308,713,4,2017-12-22,2017-12-24,2017-12-24,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1309,821,4,2017-12-22,2017-12-25,2017-12-24,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
1310,444,4,2017-12-24,2017-12-25,2017-12-26,1,3,postgres db,2025-04-18 21:40:55,True,1.0,Late
1311,1021,4,2017-12-24,2017-12-26,2017-12-27,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
1312,311,4,2017-12-25,2017-12-28,2017-12-26,1,3,postgres db,2025-04-18 21:40:55,False,0.0,Early
1313,1294,4,2017-12-25,2017-12-27,2017-12-27,1,3,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1314,1027,4,2017-12-25,2017-12-26,2017-12-28,2,7,postgres db,2025-04-18 21:40:55,True,2.0,Late
1315,931,4,2017-12-25,2017-12-27,2017-12-28,3,9,postgres db,2025-04-18 21:40:55,True,1.0,Late
1316,846,4,2017-12-26,2017-12-29,2017-12-27,1,3,postgres db,2025-04-18 21:40:55,False,0.0,Early
1317,418,4,2017-12-27,2017-12-28,2017-12-29,1,3,postgres db,2025-04-18 21:40:55,True,1.0,Late
1318,75,4,2017-12-27,2017-12-30,2017-12-29,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
1319,604,4,2017-12-27,2017-12-30,2017-12-30,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1320,244,4,2017-12-28,2017-12-30,2017-12-29,1,3,postgres db,2025-04-18 21:40:55,False,0.0,Early
1321,217,4,2017-12-30,2017-12-31,2017-12-31,1,3,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1322,39,4,2017-12-31,,,2,7,postgres db,2025-04-18 21:40:55,False,,Late
1323,273,4,2017-12-31,,,2,6,postgres db,2025-04-18 21:40:55,False,,Late
1324,862,4,,,,2,6,postgres db,2025-04-18 21:40:55,False,,Late
1325,68,4,,,,3,8,postgres db,2025-04-18 21:40:55,False,,Late
1326,567,4,,,,3,9,postgres db,2025-04-18 21:40:55,False,,Late
1327,1026,4,,,,2,6,postgres db,2025-04-18 21:40:55,False,,Late
1328,1083,4,2018-01-02,2018-01-03,2018-01-03,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1329,443,4,2018-01-04,2018-01-05,2018-01-06,1,3,postgres db,2025-04-18 21:40:55,True,1.0,Late
1330,761,4,2018-01-04,2018-01-05,2018-01-07,2,7,postgres db,2025-04-18 21:40:55,True,2.0,Late
1331,1122,4,2018-01-05,2018-01-06,2018-01-08,2,6,postgres db,2025-04-18 21:40:55,True,2.0,Late
1332,256,4,2018-01-06,2018-01-07,2018-01-09,2,7,postgres db,2025-04-18 21:40:55,True,2.0,Late
1333,203,4,2018-01-06,2018-01-07,2018-01-07,3,8,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1334,425,4,2018-01-07,2018-01-09,2018-01-10,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
1335,955,4,2018-01-07,2018-01-08,2018-01-08,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1336,904,4,2018-01-09,2018-01-10,2018-01-12,1,2,postgres db,2025-04-18 21:40:55,True,2.0,Late
1337,970,4,2018-01-09,2018-01-12,2018-01-12,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1338,905,4,2018-01-10,2018-01-11,2018-01-13,2,6,postgres db,2025-04-18 21:40:55,True,2.0,Late
1339,580,4,2018-01-11,2018-01-14,2018-01-13,1,3,postgres db,2025-04-18 21:40:55,False,0.0,Early
1340,1066,4,2018-01-12,2018-01-13,2018-01-13,1,3,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1341,1258,4,2018-01-12,2018-01-13,2018-01-14,2,7,postgres db,2025-04-18 21:40:55,True,1.0,Late
1342,1393,4,2018-01-12,2018-01-13,2018-01-15,2,7,postgres db,2025-04-18 21:40:55,True,2.0,Late
1343,594,4,2018-01-13,2018-01-15,2018-01-14,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
1344,916,4,2018-01-13,2018-01-16,2018-01-15,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
1345,1037,4,2018-01-14,2018-01-15,2018-01-15,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1346,136,4,2018-01-14,2018-01-15,2018-01-15,3,8,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1347,247,4,2018-01-15,2018-01-18,2018-01-18,1,2,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1348,1214,4,2018-01-15,2018-01-17,2018-01-17,1,2,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1349,464,4,2018-01-15,2018-01-17,2018-01-16,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
1350,637,4,2018-01-15,2018-01-18,2018-01-17,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
1351,1016,4,2018-01-16,2018-01-19,2018-01-19,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1352,1433,4,2018-01-16,2018-01-18,2018-01-18,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1353,502,4,2018-01-17,2018-01-19,2018-01-18,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
1354,476,4,2018-01-19,2018-01-20,2018-01-21,1,3,postgres db,2025-04-18 21:40:55,True,1.0,Late
1355,1010,4,2018-01-19,2018-01-21,2018-01-20,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
1356,1161,4,2018-01-19,2018-01-21,2018-01-22,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
1357,440,4,2018-01-20,2018-01-23,2018-01-21,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
1358,253,4,2018-01-21,2018-01-23,2018-01-24,1,2,postgres db,2025-04-18 21:40:55,True,1.0,Late
1359,1008,4,2018-01-21,2018-01-22,2018-01-22,3,9,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1360,71,4,2018-01-22,2018-01-25,2018-01-24,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
1361,1084,4,2018-01-22,2018-01-24,2018-01-23,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
1362,310,4,2018-01-23,2018-01-24,2018-01-25,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
1363,860,4,2018-01-24,2018-01-25,2018-01-25,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1364,122,4,2018-01-25,2018-01-28,2018-01-28,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1365,689,4,2018-01-25,2018-01-28,2018-01-27,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
1366,1441,4,2018-01-26,2018-01-27,2018-01-28,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
1367,1118,4,2018-01-27,2018-01-28,2018-01-28,1,3,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1368,765,4,2018-01-27,2018-01-28,2018-01-29,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
1369,92,4,2018-01-28,2018-01-30,2018-01-30,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1370,115,4,2018-01-28,2018-01-29,2018-01-29,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1371,937,4,2018-01-29,2018-01-30,2018-02-01,2,7,postgres db,2025-04-18 21:40:55,True,2.0,Late
1372,1013,4,2018-01-29,2018-02-01,2018-01-30,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
1373,427,4,2018-01-29,2018-01-31,2018-01-31,3,9,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1374,1330,4,2018-01-30,2018-02-01,2018-02-01,1,3,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1375,312,4,2018-01-30,2018-02-01,2018-02-01,3,8,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1376,1186,4,2018-02-01,2018-02-02,2018-02-03,1,2,postgres db,2025-04-18 21:40:55,True,1.0,Late
1377,1007,4,2018-02-01,2018-02-03,2018-02-03,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1378,983,4,2018-02-02,2018-02-05,2018-02-04,1,2,postgres db,2025-04-18 21:40:55,False,0.0,Early
1379,1256,4,2018-02-02,2018-02-05,2018-02-05,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1380,818,4,2018-02-05,2018-02-08,2018-02-08,1,3,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1381,680,4,2018-02-05,2018-02-06,2018-02-08,2,7,postgres db,2025-04-18 21:40:55,True,2.0,Late
1382,1303,4,2018-02-06,2018-02-09,2018-02-08,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
1383,488,4,2018-02-07,2018-02-08,2018-02-08,1,3,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1384,1126,4,2018-02-08,2018-02-10,2018-02-09,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
1385,866,4,2018-02-08,2018-02-11,2018-02-09,3,9,postgres db,2025-04-18 21:40:55,False,0.0,Early
1386,1254,4,2018-02-09,2018-02-10,2018-02-11,1,2,postgres db,2025-04-18 21:40:55,True,1.0,Late
1387,11,4,2018-02-09,2018-02-11,2018-02-11,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1388,323,4,2018-02-09,2018-02-12,2018-02-12,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1389,491,4,2018-02-11,2018-02-12,2018-02-14,2,7,postgres db,2025-04-18 21:40:55,True,2.0,Late
1390,63,4,2018-02-12,2018-02-13,2018-02-13,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1391,914,4,2018-02-13,2018-02-14,2018-02-14,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1392,1187,4,2018-02-13,2018-02-14,2018-02-14,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1393,547,4,2018-02-14,2018-02-15,2018-02-15,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1394,906,4,2018-02-14,2018-02-16,2018-02-16,3,8,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1395,1052,4,2018-02-15,2018-02-18,2018-02-16,1,3,postgres db,2025-04-18 21:40:55,False,0.0,Early
1396,856,4,2018-02-15,2018-02-18,2018-02-16,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
1397,920,4,2018-02-15,2018-02-17,2018-02-16,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
1398,1383,4,2018-02-16,2018-02-19,2018-02-19,1,3,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1399,146,4,2018-02-16,2018-02-18,2018-02-18,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1400,987,4,2018-02-17,2018-02-18,2018-02-18,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1401,15,4,2018-02-18,2018-02-19,2018-02-20,2,7,postgres db,2025-04-18 21:40:55,True,1.0,Late
1402,1171,4,2018-02-19,2018-02-21,2018-02-21,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1403,452,4,2018-02-21,2018-02-22,2018-02-22,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1404,1240,4,2018-02-23,2018-02-26,2018-02-24,1,3,postgres db,2025-04-18 21:40:55,False,0.0,Early
1405,100,4,2018-02-25,2018-02-28,2018-02-27,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
1406,1053,4,2018-02-25,2018-02-27,2018-02-27,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1407,18,3,2018-02-26,2018-02-26,,2,6,postgres db,2025-04-18 21:40:55,False,,Late
1408,1172,4,2018-02-26,2018-02-27,2018-03-01,2,6,postgres db,2025-04-18 21:40:55,True,2.0,Late
1409,21,4,2018-02-26,2018-02-28,2018-02-28,3,8,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1410,1005,4,2018-02-27,2018-02-28,2018-02-28,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1411,109,4,2018-03-01,2018-03-02,2018-03-02,1,2,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1412,1043,4,2018-03-01,2018-03-02,2018-03-04,2,7,postgres db,2025-04-18 21:40:55,True,2.0,Late
1413,56,4,2018-03-01,2018-03-03,2018-03-04,3,8,postgres db,2025-04-18 21:40:55,True,1.0,Late
1414,293,4,2018-03-03,2018-03-05,2018-03-06,2,7,postgres db,2025-04-18 21:40:55,True,1.0,Late
1415,839,4,2018-03-03,2018-03-04,2018-03-05,2,7,postgres db,2025-04-18 21:40:55,True,1.0,Late
1416,566,4,2018-03-03,2018-03-04,2018-03-06,3,8,postgres db,2025-04-18 21:40:55,True,2.0,Late
1417,300,4,2018-03-04,2018-03-06,2018-03-07,1,2,postgres db,2025-04-18 21:40:55,True,1.0,Late
1418,364,4,2018-03-04,2018-03-05,2018-03-07,2,6,postgres db,2025-04-18 21:40:55,True,2.0,Late
1419,474,4,2018-03-04,2018-03-07,2018-03-07,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1420,838,4,2018-03-04,2018-03-05,2018-03-07,2,7,postgres db,2025-04-18 21:40:55,True,2.0,Late
1421,1176,4,2018-03-05,2018-03-07,2018-03-07,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
